Community,Id,Request,Score1,Score2,Score3,Score4,Score5,TurkId1,TurkId2,TurkId3,TurkId4,TurkId5,Normalized Score
Random,415097," You makin' any headway?
",1,0,0,0,5,A233ONYNWKDIYF,A3S5L3I8O3Q2G,ANVEDG15GV3QE,A2AMGE57IJVSHF,A3IHLWMZNBLUR4,0.5
Random,554760," No, please, I don't --
",1,0,0,0,7,A1X7TNDO0JIT1O,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A31RP7HI5172B,A3SQ6ORWDN5BGZ,0.7
Random,609519," I'm sorry.  I didn't mean to...I'm glad. Actually I'm glad it's over.  All this time.  Hiding.  Never being able to look anyone in the eyes. Always afraid that someone would find out who I was.  Never trusting anyone...
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A3IHLWMZNBLUR4,A2CE0KVP4A8J8K,0.7
Random,152418," No, sir, please... she is innocent...
",1,0,0,0,10,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,AIPK94CUWL45W,1
Random,367359," I know.  It'd have to be a pretty big deal to get you to mainline tequila. You don't seem like the type.
",1,0,0,0,5,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A1G05O3HM7DNVZ,0.5
Random,371318," Goddamn it, Wilkins, would you please just shoot the nigger!
",1,0,0,0,1,A2UFD1I8ZO1V4G,A22SZHZTF72TRM,A2LQ33BQ8G259D,A1RT9SQ9D9DLOV,A22CF8BF9YQND7,0.1
Random,379301," No please, join me.  Some sundried fish strips, a few eyeballs, some gills to munch on.
",1,0,0,0,7,AUJNGT4ODJ6TE,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPXB863TARAK,0.7
Random,62312," Doesn't that please you?
",1,0,0,0,5,A1R4VG71V6XECZ,A21753FQKCM5DQ,AO5E3LWBYM72K,A1F4D2PZ7NNWTL,A1DTQSIIYIZL62,0.5
Random,628514," Tamina was a friend of mine.  My shower was broken, she let me use theirs.
",1,0,0,0,5,AYG3MF094634L,A26NYABOD7YBW8,A38WUWONC7EXTO,A872FSFU7WV6W,AEYHIQUDWJ3KV,0.5
Random,164500," Tomorrow.  At lunch.
",1,0,0,0,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,ANVEDG15GV3QE,AIPK94CUWL45W,0.5
Random,600638," You know, these guys are no Bikini Kill or The Raincoats, but they're right up there.
",1,0,0,0,5,A16PRU8T6NZLN5,A1TLLJDX8H4JP1,A2UBXHCHM2I6IL,A1RT9SQ9D9DLOV,A3FGBGZ4RKH712,0.5
Random,610012," Oh please!...I was born a Catholic in Brooklyn... I've been to hell and back.... I'll be fine...  ....Thanks...You're a gem.
",1,0,0,0,7,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A2QH1BQA6GR48O,A00613921OIEGJA322163,0.7
Random,3228," I know. I kept walkin', I headed for your house, only it wasn't your house, really. You let me in only you weren't real pleased to see me. You kept askin', 'Why'd you come to see me now? Why now?' Like it'd been a long time since we'd seen each other.
",1,0,0,0,7,A2UFD1I8ZO1V4G,A6YO9886DY2SC,A1KC138MX47DXA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.7
Random,216645," Mandella, eat.  Starving yourself is a very slow way to die.
",1,0,0,0,7,A233ONYNWKDIYF,A22SZHZTF72TRM,AHH34KPTA2LSS,A1F4D2PZ7NNWTL,A1DTQSIIYIZL62,0.7
Random,600631," You hear that, Susie...  Continue please...
",1,0,0,0,7,AUJNGT4ODJ6TE,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,AIPXB863TARAK,0.7
Random,313565," When you return please extend my regards to Mr. Maranzano and his family.
",1,0,0,0,10,A21753FQKCM5DQ,A2YFPO0N4GIS25,A3LXBP8T6JMY9B,A38WUWONC7EXTO,A1DTQSIIYIZL62,1
Random,53278," How many people go here?
",1,0,0,0,5,A233ONYNWKDIYF,AHH34KPTA2LSS,A2UBXHCHM2I6IL,A872FSFU7WV6W,A1F4D2PZ7NNWTL,0.5
Random,597448," Oh?... Well, quickly please, Mothershead, I'm overdue.
",1,0,0,0,7,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A28ZB4ZB13BWAI,A3IHLWMZNBLUR4,0.7
Random,108933," Well, it's not up to you to decide whether she's innocent or not.  Don't you understand, that's why you're a professional.
",1,0,0,0,3,A1T5YMBH35PDBX,A233ONYNWKDIYF,AI4WWBB2PNCKH,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,0.3
Random,132397," Would you mind getting me a drink, Cameron?
",1,0,0,0,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A26YKYQIA3GX8B,A2QH1BQA6GR48O,A28ZB4ZB13BWAI,0.5
Random,477181," Yes, please.  I'm looking for all beef patties.
",1,0,0,0,7,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,0.7
Random,54572," Right. In Omaha the driver will put you on the bus for Salt Lake City and the new driver will take...  ...this part. When you get to Salt Lake City, ask the driver, 'Las Vegas, please'...
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2AMGE57IJVSHF,A3IHLWMZNBLUR4,A3FYTE61RANQTF,0.7
Random,619733," One moment, please...  I'm afraid, I have no one by that name registered, sir.
",1,0,0,0,7,A2UFD1I8ZO1V4G,A1QV3X9YMQQ3OQ,AVHARSCRX7M9E,A13CO3B2BRXQLZ,AEYHIQUDWJ3KV,0.7
Random,533882," That she was impregnable.
",1,0,0,0,1,A233ONYNWKDIYF,A2QH1BQA6GR48O,ANVEDG15GV3QE,A29B522D0BX6HN,AIPK94CUWL45W,0.1
Random,627968," Are you following me?
",1,0,0,0,5,AW6UIL04MLQ9N,AYG3MF094634L,A2LBBOZZ22O24L,A1TLLJDX8H4JP1,A1F4D2PZ7NNWTL,0.5
Random,347553," I'll give you the money!  Okay? I'll give you two-fifty.  Just . . . just, please.
",1,0,0,0,3,A233ONYNWKDIYF,AZN83WTGUR1JZ,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A29B522D0BX6HN,0.3
Random,621720," My letters of appointment.
",1,0,0,0,5,ANMGOZ451W9ZN,AW6UIL04MLQ9N,ATVSN1P3Z1NRY,AC25X12LNYY6Y,A2MWGIVIKOXWYM,0.5
Random,147986," No ... I believe ""heinous bitch"" is the term used most often.
",1,0,0,0,1,A233ONYNWKDIYF,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,A00613921OIEGJA322163,A19ZT0TQPFA2,0.1
Random,516950," Answer the question, please.
",1,0,0,0,7,AZN83WTGUR1JZ,A2UFD1I8ZO1V4G,A26YKYQIA3GX8B,A2QH1BQA6GR48O,AIPK94CUWL45W,0.7
Random,621105," Don't worry about the damn phone.  I won't answer it.
",1,0,0,0,7,A233ONYNWKDIYF,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,AD1IH74UX9IAI,A3TFQK7QK8X6LM,0.7
Random,621100," Will you please wait a second. Shelly.  Please.  Murray told me: the hot leads...
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A872FSFU7WV6W,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.7
Random,300874," ... And please call me Robert.
",1,0,0,0,7,A233ONYNWKDIYF,A2ZKDPANCVA690,A22SZHZTF72TRM,AHH34KPTA2LSS,A37ADCYLCSB5O2,0.7
Random,620988," Mom, please don't start that again....
",1,0,0,0,3,A1486XFUE4FA27,A233ONYNWKDIYF,A3GEHPUTISVNB4,AO5E3LWBYM72K,AC25X12LNYY6Y,0.3
Random,432640," Was that your sister?
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,A28ZB4ZB13BWAI,AIPK94CUWL45W,0.5
Random,555962," And why would I do that?
",1,0,0,0,5,AEWF3138PFWEN,A2ZKDPANCVA690,A2HUIIM8G3Q1VI,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,0.5
Random,555963," I understand my husband is-- your assistant. May I see him please?
",1,0,0,0,7,A3G9MSZVWB7W42,A36UK50UE5YFVZ,A1JMINVUZ2AOZR,A3CA5S8GR8TZ1U,A38N58BSMTA0BE,0.7
Random,516312," I don't want to drag you down with me.
",1,0,0,0,5,A1VE0KG5BAO7EU,A3454T4PU9GJM0,A2ULMYRKQMNNFG,A872FSFU7WV6W,A1F4D2PZ7NNWTL,0.5
Random,343027," She pleases me.  Permit her to live in the World of the Snakes. 
",1,0,0,0,7,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,AIPK94CUWL45W,0.7
Random,431827," No, I won't go with you
",1,0,0,0,5,ANGX5PAAYGL9P,AYG3MF094634L,A3H7G3TQXAYGYD,AQWC8BPA9JB7T,A13CO3B2BRXQLZ,0.5
Random,28504," Just mail it to the hospital.  Mr. King, please. It's regarding an accounting problem. Yes... Correct... I know where it is. That will be fine. Thank you.
",1,0,0,0,10,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A13CO3B2BRXQLZ,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,1
Random,360251," Oh, please.  I asked you because I thought you might actually be worth going with.  But you are just a jock. No wait.  You're a jerk.
",1,0,0,0,1,A16PRU8T6NZLN5,A233ONYNWKDIYF,AW6UIL04MLQ9N,A2H8VMF0FQIFUM,A1DTQSIIYIZL62,0.1
Random,619047," Sure.  But I would like to ask you something.  You got a problem with me?
",1,0,0,0,3,ANGX5PAAYGL9P,ANMGOZ451W9ZN,A1KC138MX47DXA,A1F4D2PZ7NNWTL,AZ1RJVNOZFIWV,0.3
Random,466062," The prom?  Kat has a date?
",1,0,0,0,5,A36UK50UE5YFVZ,A3LXBP8T6JMY9B,A2UBXHCHM2I6IL,A38WUWONC7EXTO,A1F4D2PZ7NNWTL,0.5
Random,186448," Forgive me, Don Bobadilla -- those positions have already been taken.
",1,0,0,0,7,A16PRU8T6NZLN5,A2UFD1I8ZO1V4G,A3MN5VOZFQPNZF,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.7
Random,426785," What do you want?  ""Take my wife, please""??
",1,0,0,0,7,A21753FQKCM5DQ,AYG3MF094634L,A3EJ5TT2ZGBIDA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.7
Random,605883," You will please permit Mr. Deeds to finish.
",1,0,0,0,7,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A28TXBSZPWMEU9,A2QH1BQA6GR48O,ANVEDG15GV3QE,0.7
Random,83635," Just sent 'em through.
",1,0,0,0,5,A233ONYNWKDIYF,A21753FQKCM5DQ,A2VMJFBCB921NI,ARYGQ46IMW8AU,AZOAW8JH5HJJK,0.5
Random,67162," Mommy please help me!
",1,0,0,0,7,AYG3MF094634L,A49HPQ9P5AHU4,A1E0EK09CA5OIO,A38WUWONC7EXTO,A2JKFTV0JXWMI6,0.7
Random,288206," He is a mercenary!  Did he not already try to convince the King of Portugal of his absurd notions?
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,ANVEDG15GV3QE,A29B522D0BX6HN,0.5
Random,546576," Now you must really shut the fuck up, please. Shut The Fuck Up.
",1,0,0,0,1,A233ONYNWKDIYF,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.1
Random,178278," They always let felons sit in on Honors Biology?
",1,0,0,0,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.5
Random,161583," Cleo, I've already thrown up twice today - could you please get to any relevant part of the movie?
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A1YV1767FWKN3T,AIPK94CUWL45W,A19ZT0TQPFA2,0.7
Random,263756," Did you change your hair?
",1,0,0,0,5,A1J7EVLCZZQSEM,A16PRU8T6NZLN5,AEWF3138PFWEN,A1TMK6G1BLKVS2,A3EJ5TT2ZGBIDA,0.5
Random,491061," No, no, please! It is not a holy relic.  You know we have met already? In this very room. Perhaps you won't remember it, you were only six years old.  He was giving the most brilliant little concert here. As he got off the stool, he slipped and fell. My sister Antoinette helped him up herself, and do you know what he did? Jumped straight into her arms and said, Will you marry me, yes or no?
",1,0,0,0,7,A233ONYNWKDIYF,AAZKHFKG1B8VQ,AYG3MF094634L,AC25X12LNYY6Y,AD1IH74UX9IAI,0.7
Random,620521," Please don't kill us, please don't kill us.
",1,0,0,0,10,A2UFD1I8ZO1V4G,AYG3MF094634L,A3L8MJ1C4OEDGV,A3TFQK7QK8X6LM,AZ1RJVNOZFIWV,1
Random,252891," Of course.  Of course!  Where?  Can't I bring it to you?  For God's sake, baby, please, just tell me what's happened, what could possibly be so bad?
",1,0,0,0,7,A233ONYNWKDIYF,A1W2G1N4BDF2DW,AD317NO9623GZ,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,0.7
Random,278041," We don't know.  When I have more I'll let you know.
",1,0,0,0,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A3IHLWMZNBLUR4,ANS7S6PUWTLF7,0.5
Random,621859," Yeah.  This way.
",1,0,0,0,7,A1486XFUE4FA27,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,AC25X12LNYY6Y,A872FSFU7WV6W,0.7
Random,620525," I should do this.
",1,0,0,0,5,AYG3MF094634L,A49HPQ9P5AHU4,A1E0EK09CA5OIO,A38WUWONC7EXTO,A2JKFTV0JXWMI6,0.5
Random,168161," Be gentle with them, Jack.  They only march to please you.  Were this a faerie journey, we'd ride the wind on thistledown and ragwort stems.
",1,0,0,0,5,ANGX5PAAYGL9P,AW6UIL04MLQ9N,AAZKHFKG1B8VQ,AVHARSCRX7M9E,AZOAW8JH5HJJK,0.5
Random,621852," Dewight McClusky of the California Prison Board. Take a seat please.
",1,0,0,0,7,AYG3MF094634L,A3KVLFBRO8X2MZ,A3EJ5TT2ZGBIDA,A1DTQSIIYIZL62,A2WZQ92N4809N1,0.7
Random,477236," We should have seen land.
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2AMGE57IJVSHF,A3IHLWMZNBLUR4,A3FYTE61RANQTF,0.5
Random,601180," So something please Doctor, Help her!
",1,0,0,0,10,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,AIPK94CUWL45W,1
Random,621854," Commander, please settle a dispute that my crew and I are having. In ""The Quasar Dilemma"", the Sentient had taken control of the ship's guidance systems, however-
",1,0,0,0,7,A233ONYNWKDIYF,A34A6MSJTD9A4L,A15YL2MKU0RY98,A1F4D2PZ7NNWTL,A9LK8OAITVXOQ,0.7
Random,232110," Team leader, this is team 2.   Come in, please...
",1,0,0,0,10,A22SZHZTF72TRM,AYG3MF094634L,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,1
Random,137334," I'm under the assumption that this is a free country and one can live where he pleases.
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A2QH1BQA6GR48O,A3GOI327COFGY5,A00613921OIEGJA322163,0.5
Random,137337," No - I've got a sweet-payin' job that I'm about to lose.
",1,0,0,0,5,A2ZABRSFZKUOKV,ANMGOZ451W9ZN,A6YO9886DY2SC,AYG3MF094634L,A1BJTTNDDFZ3ZP,0.5
Random,569698," Eber's Deep Conditioner every two days. And I never, ever use a blowdryer without the diffuser attachment.
",1,0,0,0,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.5
Random,89707," Because... because I don't know what else to do to please him.
",1,0,0,0,5,A1R4VG71V6XECZ,A2WKPCZU4U110T,A1BJTTNDDFZ3ZP,A3E157ZN8XPUKJ,A1RT9SQ9D9DLOV,0.5
Random,571958," No.  No way.
",1,0,0,0,3,A21753FQKCM5DQ,AYG3MF094634L,A3EJ5TT2ZGBIDA,A1F4D2PZ7NNWTL,A1RT9SQ9D9DLOV,0.3
Random,331685," One moment please...  one moment please...
",1,0,0,0,10,A2YFPO0N4GIS25,A3CA5S8GR8TZ1U,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,1
Random,471173," Please, please don't laugh at me, Phyllis. I must see you tonight!
",1,0,0,0,10,A16PRU8T6NZLN5,A233ONYNWKDIYF,AW6UIL04MLQ9N,A2H8VMF0FQIFUM,A1DTQSIIYIZL62,1
Random,627881," I'll have some coffee, please.
",1,0,0,0,7,A233ONYNWKDIYF,A21753FQKCM5DQ,A2VMJFBCB921NI,ARYGQ46IMW8AU,AZOAW8JH5HJJK,0.7
Random,1151," You know I think they think I should be king.  Although it would please me to govern the throng, suppose I were king and then everything went wrong.
",1,0,0,0,5,A2UFD1I8ZO1V4G,A1W2G1N4BDF2DW,A28TXBSZPWMEU9,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.5
Random,294080," Oh, please, Swana! I don't know whether I'm standing on my head or my heels. Here you are blaming me for neglecting you when I'm trying to concentrate on another woman and can't get near her.
",1,0,0,0,3,A233ONYNWKDIYF,A2QN0EGBRGJU1M,A3CA5S8GR8TZ1U,A1BJTTNDDFZ3ZP,A1F4D2PZ7NNWTL,0.3
Random,18365," Good - be tough to the end.  Actor who plays you will want to die like hero.
",1,0,0,0,5,A1T5YMBH35PDBX,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.5
Random,425559," I will if they don't send me back.
",1,0,0,0,5,A233ONYNWKDIYF,AYG3MF094634L,A1F4D2PZ7NNWTL,AZ1RJVNOZFIWV,AZOAW8JH5HJJK,0.5
Random,604463," May I have it, please?
",1,0,0,0,7,A233ONYNWKDIYF,AYG3MF094634L,A1F4D2PZ7NNWTL,AZ1RJVNOZFIWV,AZOAW8JH5HJJK,0.7
Random,257705," Oh, please!  When she ran onto the field in the middle of the game? Was that the most out-of-it thing ever, or did I blink?
",1,0,0,0,3,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A28TXBSZPWMEU9,A3IHLWMZNBLUR4,0.3
Random,625006," {winking at Sam) She doesn't like me telling anyone but she's pleased as anything really.
",1,0,0,0,5,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2X19WQ6ZDDVY4,AYG3MF094634L,A37ADCYLCSB5O2,0.5
Random,630599," This is my conversation.  I'll say what I fucking please.
",1,0,0,0,1,A2VMJFBCB921NI,A2UBXHCHM2I6IL,A38WUWONC7EXTO,A1RT9SQ9D9DLOV,A1Y3Z92RE62NPS,0.1
Random,202054," I can't take it anymore. This Hollywood exploitation of the nightmare I lived has to be stopped. I did this to make you all repent for your sins, and now I'm pleased I've got my message across. Good-bye.
",1,0,0,0,3,A233ONYNWKDIYF,AI4WWBB2PNCKH,A3S5L3I8O3Q2G,A29B522D0BX6HN,AIPK94CUWL45W,0.3
Random,568908," Would you excuse us, please.
",1,0,0,0,7,A1T5YMBH35PDBX,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A3GOI327COFGY5,A2AMGE57IJVSHF,0.7
Random,339231," I guess I never told you I'm afraid of heights.
",1,0,0,0,5,A233ONYNWKDIYF,APDWVWS2HMSFD,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A3IHLWMZNBLUR4,0.5
Random,207661," You got it, Verona.  I pick up the tab, you do the honors.
",1,0,0,0,5,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A2QH1BQA6GR48O,A00613921OIEGJA322163,0.5
Random,483145," Oh, I can do that. I know this town inside out. Oh, give me a chance, please.
",1,0,0,0,3,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,ASDKBXZBSJNZD,A2QH1BQA6GR48O,A19ZT0TQPFA2,0.3
Random,234572," Make love to me, 'Nine? I want you to make love to me. Please, please make love to me.
",1,0,0,0,10,A1T5YMBH35PDBX,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A3S5L3I8O3Q2G,A1G05O3HM7DNVZ,1
Random,630067," Daphne.  Another guy came in asking me about her, too.
",1,0,0,0,5,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,A2X19WQ6ZDDVY4,AYG3MF094634L,A37ADCYLCSB5O2,0.5
Random,61161," Gentlemen, I wish you a good day. Will you please go to the house from whence we set out this morning, and tell my man there to send my baggage on to Three Kings at Dresden?
",1,0,0,0,10,A1486XFUE4FA27,A2WKPCZU4U110T,A2UFD1I8ZO1V4G,AC25X12LNYY6Y,A872FSFU7WV6W,1
Random,475069," I'm kidding.  You know how sometimes you just become this ""persona""?  And you don't know how to quit?
",1,0,0,0,3,AZN83WTGUR1JZ,A28TXBSZPWMEU9,A00613921OIEGJA322163,A29B522D0BX6HN,AIPK94CUWL45W,0.3
Random,399739," Cindy, please! It's a matter of life and death. I'm asking you a friend.
",1,0,0,0,7,A22SZHZTF72TRM,A6YO9886DY2SC,A2GSW5RBAT5LQ5,AYG3MF094634L,AHH34KPTA2LSS,0.7
Random,34089," In Nomine Patris et Filius, et Spiritus Sancti.
",1,0,0,0,5,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A31RP7HI5172B,A13CO3B2BRXQLZ,A3SQ6ORWDN5BGZ,0.5
Random,264886," Oh, God.  It's starting.
",1,0,0,0,5,ANMGOZ451W9ZN,A1QV3X9YMQQ3OQ,AVV4KDLSDAS9E,A2LQ33BQ8G259D,A3FGBGZ4RKH712,0.5
Random,344427," Now...now, I'm sorry...don't - don't....please.  It's just... I was happy.  Why get me involved? You told SEN that you weren't satisfied with me.
",1,0,0,0,7,A233ONYNWKDIYF,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A28TXBSZPWMEU9,A19ZT0TQPFA2,0.7
Random,533260," Ask him if he will help.
",1,0,0,0,5,A233ONYNWKDIYF,A22SZHZTF72TRM,A199E33VY97TR,A1TMK6G1BLKVS2,A3EJ5TT2ZGBIDA,0.5
Random,179474," Yeah, well, don't let it get out
",1,0,0,0,5,AW6UIL04MLQ9N,A21FGAQF6DQ9D9,A1BJTTNDDFZ3ZP,A2MWGIVIKOXWYM,A1F4D2PZ7NNWTL,0.5
Random,144985," No, Uncle, and now I'm pleased to have been able to do this favor, because, although I didn't think so at first, you are really a good man.
",1,0,0,0,7,A2WKPCZU4U110T,A22SZHZTF72TRM,A1TLLJDX8H4JP1,A2LQ33BQ8G259D,A1RT9SQ9D9DLOV,0.7
Random,71772," A hundred bucks a date.
",1,0,0,0,5,A2UFD1I8ZO1V4G,A2YFPO0N4GIS25,AYG3MF094634L,A38WUWONC7EXTO,A15DM9BMKZZJQ6,0.5
Random,288514," No please make yourself at home.
",1,0,0,0,7,A1X7TNDO0JIT1O,A1E0EK09CA5OIO,AO3XB5I5QNNUI,A31RP7HI5172B,A3SQ6ORWDN5BGZ,0.7
Random,336896," Excuse me, have you seen The Feminine Mystique?  I lost my copy.
",1,0,0,0,7,AZN83WTGUR1JZ,A28TXBSZPWMEU9,A00613921OIEGJA322163,A29B522D0BX6HN,AIPK94CUWL45W,0.7
Random,576879," Anything for a fellow pilgrim. Sometimes we need help getting where we want to be.  Reverend Jackson Pete Sayer of Dumon County, please to make your aquanauts.
",1,0,0,0,7,A2UFD1I8ZO1V4G,A2QN0EGBRGJU1M,A1HGJ7P0U12ZH8,A2MWGIVIKOXWYM,A3TFQK7QK8X6LM,0.7
Random,296975," What do you think?
",1,0,0,0,3,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,AD317NO9623GZ,A3S5L3I8O3Q2G,0.3
Random,492399," Mr. Reed, please, for Mr.  Brandon.  Very well. Have him call. Mr. Brandon is in his office now.  Mr. Reed stepped out, Mr.  Brandon.
",1,0,0,0,7,A233ONYNWKDIYF,A2EJ6MKRFATU5I,A2UFD1I8ZO1V4G,ANVEDG15GV3QE,AIPK94CUWL45W,0.7
Random,262331," What's your cut?  How much?
",1,0,0,0,5,AO5E3LWBYM72K,A3MN5VOZFQPNZF,A1E0EK09CA5OIO,A1F4D2PZ7NNWTL,AZOAW8JH5HJJK,0.5
Random,403979," I just wanted --
",1,0,0,0,5,A2UFD1I8ZO1V4G,AVWFW00UYDVUD,AYG3MF094634L,A1TLLJDX8H4JP1,A3KVLFBRO8X2MZ,0.5
Random,239104," Please -- oh please, I'm going to die! Get it off!
",1,0,0,0,10,A233ONYNWKDIYF,A2QH1BQA6GR48O,ANVEDG15GV3QE,A29B522D0BX6HN,AIPK94CUWL45W,1
Random,446216," Could the child please stop that?
",1,0,0,0,10,A1T5YMBH35PDBX,A233ONYNWKDIYF,APMYUTI3V3Y6R,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,1
Random,503098," Free to come and go as you please. There's some ""mad money"" in the night table drawer.
",1,0,0,0,5,A233ONYNWKDIYF,AW6UIL04MLQ9N,A1BJTTNDDFZ3ZP,A2ULMYRKQMNNFG,A38WUWONC7EXTO,0.5
Random,379875," What?! No please, sir --
",1,0,0,0,7,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A28TXBSZPWMEU9,AIPK94CUWL45W,A3IHLWMZNBLUR4,0.7
Random,549682," Who did cause and origin?
",1,0,0,0,5,A1BQCRF5Q76YFY,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A31RP7HI5172B,A3SQ6ORWDN5BGZ,0.5
Random,468821," Assail your ears for one night.
",1,0,0,0,1,A3I83CQLOZRO79,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A30BBO4BCZVILB,AIPK94CUWL45W,0.1
Random,316101," Did He not choose a carpenter's son to reveal Himself to the world?
",1,0,0,0,5,A233ONYNWKDIYF,A2EJ6MKRFATU5I,AD317NO9623GZ,A3S5L3I8O3Q2G,A3IHLWMZNBLUR4,0.5
Random,394185," Goddamn. Will somebody please tell me why I read this spy crap.
",1,0,0,0,3,A1T5YMBH35PDBX,AO3XB5I5QNNUI,A31RP7HI5172B,A3SQ6ORWDN5BGZ,AMSWIR4J9XEIJ,0.3
Random,351205," Please be quiet -- Oh please, Pearl!
",1,0,0,0,3,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A1G05O3HM7DNVZ,A3IHLWMZNBLUR4,0.3
Random,24386," Two legs, nice rack...
",1,0,0,0,5,A1BQCRF5Q76YFY,A6C0ASBUZW3DZ,AO3XB5I5QNNUI,A1ST1WRDA4ALST,A3SQ6ORWDN5BGZ,0.5
Random,521809," Says her name's Wild Goose Flying in the Night Sky...but she'll answer to Look since it pleases ya...
",1,0,0,0,5,A233ONYNWKDIYF,A2UFD1I8ZO1V4G,A3S5L3I8O3Q2G,A26YKYQIA3GX8B,A1G05O3HM7DNVZ,0.5
Random,66092," Well please leave a message that I called.
",1,0,0,0,7,A233ONYNWKDIYF,APDWVWS2HMSFD,A3GOI327COFGY5,A29B522D0BX6HN,A3IHLWMZNBLUR4,0.7
Random,625649," So...the station is empty?
",1,0,0,0,5,A2YFPO0N4GIS25,A3CA5S8GR8TZ1U,A2LQ33BQ8G259D,A1F4D2PZ7NNWTL,A13CO3B2BRXQLZ,0.5
Random,630289," Oh, good.  Something new and different for us.
",1,0,0,0,5,A16PRU8T6NZLN5,A1TLLJDX8H4JP1,A2UBXHCHM2I6IL,A1RT9SQ9D9DLOV,A3FGBGZ4RKH712,0.5
